x,y,curvature
0.24372822284717485,17.701496496949424,0.008973892186572489
0.24525732542649079,17.800492986765306,0.009117566745841752
0.24669697748834546,17.89948483362145,0.009261211837224264
0.24804578927990084,17.998472195416074,0.009404823527719864
0.24930237104831884,18.097455230047395,0.009548397799137819
0.2504653330407615,18.19643409541364,0.009691930546031662
0.251533285504391,18.29540894941303,0.009835417580693428
0.25250483868636947,18.39437994994379,0.009978854627466527
0.25337860283385866,18.49334725490413,0.01012223732310625
0.2541531881940206,18.59231102219228,0.010265561219290887
0.2548272050140176,18.691271409706463,0.01040882176856158
0.2553992635410115,18.790228575344898,0.010552014335008216
0.25586797402216443,18.8891826770058,0.010695134198773585
0.25623194670463845,18.988133872587404,0.01083817653716365
0.2564897918355954,19.08708231998792,0.010981136439210532
0.2566401196621976,19.186028177105577,0.011124008897684178
0.2566815404316069,19.28497160183859,0.011266788809741697
0.2566126643909853,19.38391275208518,0.011409470974520265
0.2564321017874949,19.482851785743573,0.01155205009383273
0.256138462868298,19.581788860711995,0.011694520779580907
0.2557303578805561,19.680724134888656,0.01183687753282388
0.25520639707143167,19.779657766171788,0.011979114762193566
0.2545651906880865,19.8785899124596,0.01212122677479382
0.2538053489776828,19.977520731650326,0.012263207774189707
0.2529254821873825,20.07645038164218,0.012405051862174941
0.2519242005643477,20.175379020333388,0.012546753043114813
0.25080011435574046,20.274306805622167,0.012688305215469516
0.2495518338087228,20.37323389540674,0.012829702171818903
0.24817796917045654,20.472160447585335,0.01297093760149925
0.24667713068810404,20.571086620056164,0.01311200509391783
0.24504792860882713,20.670012570717454,0.013252898127953426
0.24328897317978782,20.76893845746742,0.013393610078951642
0.24139887464814835,20.86786443820429,0.01353413421521632
0.23937624326107085,20.96679067082629,0.013674463701346286
0.237219689265717,21.065717313231627,0.01381459159314642
0.23492782290924893,21.164644523318536,0.013954510840156725
0.2324992544388287,21.263572458985223,0.014094214283998322
0.22993259410161848,21.362501278129926,0.014233694659203332
0.22722645214478013,21.461431138650855,0.014372944593990175
0.22437943881547592,21.56036219844625,0.014511956607085786
0.2213901643608675,21.659294615414304,0.014650723108592252
0.21825723902811722,21.758228547453257,0.01478923640616602
0.21497927306438716,21.857164152461326,0.014927488692637656
0.2115548767168391,21.956101588336733,0.015065472057622011
0.20798266023263534,22.0550410129777,0.015203178479869323
0.20426123385893774,22.15398258428245,0.015340599832582813
0.2003892078429082,22.2529264601492,0.01547772788406128
0.19636519243170908,22.35187279847617,0.015614554291783284
0.1921877978725023,22.45082175716159,0.015751070606875132
0.18785563441244996,22.54977349410368,0.015887268274070714
0.18336731229871395,22.64872816720065,0.01602313863450001
0.17872144177845645,22.747685934350734,0.01615867292134737
0.17391663309883915,22.846646953452147,0.016293862261980895
0.16895149650702468,22.945611382403115,0.016428697682047907
0.16382464225017446,23.044579379101854,0.016563170101866205
0.15853468057545117,23.14355110144659,0.016697270339773227
0.15308022173001595,23.242526707335543,0.01683098910726676
0.1474598759610316,23.341506354666937,0.01696431701970714
0.14167225351566015,23.44049020133898,0.01709724459000026
0.13571596464106328,23.539478405249916,0.01722986423863441
0.12958961866819207,23.638471122877014,0.017383103091385587
0.12329163635615616,23.737468218244167,0.017582822815605335
0.11682002048391471,23.836468907135814,0.017788984360401237
0.11017271769850649,23.935472318282173,0.017995355654334525
0.10334767464697162,24.034477580413483,0.018201938388880554
0.09634283797634899,24.13348382225997,0.018408733911291844
0.08915615433367832,24.232490172551888,0.018615743219039978
0.08178557036599929,24.331495760019433,0.018822966954525868
0.07422903272035078,24.430499713392855,0.01903040540242184
0.06648448804377308,24.529501161402386,0.019238058483013104
0.05854988298330456,24.62849923277826,0.01944592574934136
0.05042316418598582,24.727493056250697,0.019654006377004724
0.04210227829885537,24.826481760549942,0.01986229916528855
0.03358517196895336,24.925464474406215,0.020070802531408565
0.024869791843318723,25.024440326549755,0.020279514500036268
0.015954084568991053,25.12340844571079,0.020488432703822574
0.0068359967930102265,25.222367960619557,0.020697554377284367
-0.0024865248375850607,25.321318000006272,0.020906876350439772
-0.012015533675754399,25.420257692601187,0.021116395040627765
-0.021753083074459438,25.519186167134517,0.021326106453161988
-0.03170122638665953,25.618102552336502,0.021536006172995902
-0.041862016965316357,25.717005976937376,0.02174608935836284
-0.05223750816338968,25.815895569667358,0.021956350738278115
-0.06282975333384058,25.914770459256697,0.022166784605059203
-0.07364080582962884,26.013629774435614,0.022377384810210208
-0.08467271900371602,26.11247264393433,0.022588144756980906
-0.09592754620906219,26.211298196483096,0.02279905739871303
-0.10740734079862732,26.310105560812133,0.023010115229886663
-0.11911415612537292,26.408893865651674,0.023221310284358768
-0.13105004554225871,26.507662239731953,0.023432634128864663
-0.1432170624022461,26.606409811783198,0.02364407785443248
-0.1556172600582947,26.70513571053565,0.02385563207573448
-0.16825269186336586,26.803839064719526,0.024067286925290726
-0.1811254111704195,26.902519003065056,0.02427903204746563
-0.19423747133241684,27.00117465430249,0.024490856592290677
-0.20759092570231785,27.099805147162048,0.0247027492136376
-0.22118782763308303,27.198409610373954,0.024914698062042048
-0.23503023047767338,27.296987172668448,0.02512669078054654
-0.24912018758904883,27.395536962775772,0.02533871450293367
-0.2634597523201708,27.494058109426135,0.025550755841478544
-0.27805097802399886,27.59254974134979,0.02576280089269193
-0.2928959180534947,27.691010987276954,0.025974835226372648
-0.30799662576161746,27.789440975937858,0.026186843881578804
-0.32335515450132885,27.887838836062738,0.026398811366612002
-0.3389735576255887,27.986203696381832,0.026610721653097653
-0.35485388848735827,28.084534685625368,0.02682255817033886
-0.3709982004395977,28.182830932523565,0.027034303804070396
-0.38740854683526715,28.281091565806673,0.02724594089528627
-0.4040869810273278,28.379315714204903,0.027457451229744682
-0.42103555636873935,28.47750250644851,0.0276688160457604
-0.4382563262124637,28.575651071267714,0.027880016022005523
-0.4557513439114599,28.673760537392734,0.028091031278602987
-0.4735226628186898,28.771830033553815,0.02830184137742411
-0.4915723362871128,28.86985868848119,0.028512425317692703
-0.5099024176696907,28.967845630905096,0.028722761531424435
-0.5285149603193833,29.065789989555746,0.028932827886439656
-0.5474120175891505,29.163690893163388,0.029142601686994615
-0.5665956428319542,29.26154747045824,0.029352059666061334
-0.5860678894007534,29.359358850170537,0.029561177990827067
-0.6058308106485105,29.45712416103052,0.029769932259033353
-0.6258864599281841,29.554842531768408,0.029978297499611964
-0.6462368905927366,29.652513091114436,0.03018624817521504
-0.666884155995127,29.750134967798843,0.030393758182152585
-0.6878303094883172,29.847707290551863,0.03060080085004161
-0.7090774044252661,29.945229188103703,0.03080734894371098
-0.7306274941589362,30.042699789184628,0.03101337466909537
-0.752482632042287,30.14011822252485,0.03121884966970002
-0.7746448714282781,30.23748361685459,0.03142374503391292
-0.7971162656698721,30.334795100904103,0.03162803129583848
-0.8198988681200274,30.432051803403603,0.03183167843932952
-0.8429947321317068,30.529252853083335,0.032034655905103
-0.8664059110578683,30.626397378673516,0.032236932589773275
-0.890134458251475,30.723484508904395,0.03243847685533153
-0.9141824270654852,30.82051337250618,0.03263925653464167
-0.9385518708528616,30.917483098209125,0.03283923893585338
-0.9632448429665637,31.014392814743456,0.0330383908474761
-0.9882633967595508,31.111241650839396,0.033236678550065665
-1.0136095855847855,31.20802873522718,0.03343406781935266
-1.0392854627952268,31.304753196637044,0.033630523938644914
-1.0652930817438366,31.401414163799213,0.033826011703723846
-1.0916344957835742,31.498010765443922,0.03402049543522552
-1.1183117582674011,31.594542130301406,0.03421393898428175
-1.1453269225482767,31.691007387101887,0.03440630574938426
-1.1726820419791637,31.78740566457561,0.03459755868037623
-1.2003791699130213,31.883736091452796,0.034787660297742495
-1.2284203597028083,31.979997796463675,0.034976572697194744
-1.256807664701488,32.07618990833848,0.03516425756529602
-1.2855431382620193,32.172311555807454,0.03535067619756392
-1.3146288337373642,32.26836186760081,0.03553578950403903
-1.344066804480481,32.36433997244879,0.03571955803185163
-1.3738591038443333,32.46024499908163,0.035901941974993294
-1.4040077851818786,32.55607607622955,0.03608290119309782
-1.4345149018460799,32.651832332622796,0.03626239522711515
-1.4653825071898954,32.74751289699158,0.03644038331468917
-1.4966126545662881,32.84311689806615,0.03661682441245615
-1.528207397328217,32.93864346457673,0.03679167721010884
-1.5601687888286424,33.034091725253546,0.03696490015105078
-1.5924988824205262,33.12946080882684,0.03713645145264708
-1.625199731456827,33.22474984402684,0.03730628912400887
-1.658273389290508,33.31995795958378,0.03747437099018211
-1.6917219092745266,33.41508428422789,0.03764065471059804
-1.7255473447618468,33.5101279466894,0.03780509780442176
-1.7597517491054255,33.60508807569853,0.03796765766818929
-1.7943371756582271,33.69996379998555,0.038128291606025065
-1.8293056777732097,33.79475424828064,0.03828695684327909
-1.8646593088033327,33.88945854931406,0.03844361056232328
-1.9004001221015603,33.98407583181604,0.038598209919024844
-1.9365301710208487,34.07860522451681,0.03875071207180807
-1.9730515089141631,34.1730458561466,0.03890107420737045
-2.009966189134459,34.26739685543563,0.03904925356340131
-2.0472762650347023,34.361657351114154,0.03919520746221133
-2.0849837899678487,34.45582647191239,0.03933889333021984
-2.1230908172868626,34.549903346560576,0.039480268732413476
-2.161599400344701,34.643887103788934,0.039619291395788174
-2.200511592494328,34.7377768723277,0.0397559192399429
-2.2398294470887032,34.83157178090712,0.03989011040737636
-2.2795550174807833,34.925270958257386,0.040021823285660195
-2.319690357023535,35.01887353310878,0.04015101655062708
-2.360237519069913,35.11237863419149,0.04027765922476835
-2.4011985569620125,35.20578538995218,0.04046283910743487
-2.4425754584779393,35.299091218426845,0.04085507081991567
-2.4843699909660804,35.39228778715609,0.041298715992076004
-2.5265838755002474,35.48536555648551,0.041751616575769604
-2.5692188331542627,35.578314986760745,0.04221390955801672
-2.6122765850019403,35.671126538327385,0.04268573357038961
-2.655758852117098,35.763790671531055,0.04316722876431018
-2.6996673555735544,35.85629784671736,0.04365853665603308
-2.744003816445124,35.94863852423192,0.04415979997674668
-2.7887699558056265,36.04080316442031,0.04467116249296626
-2.833967494728877,36.132782227628184,0.04519276883584373
-2.8795981542886957,36.22456617420113,0.045724764288832404
-2.925663655558896,36.31614546448476,0.04626729458790745
-2.972165719613299,36.4075105588247,0.04682050568451003
-3.019106067525718,36.498651917566534,0.04738454350482354
-3.066486420369974,36.5895600010559,0.04795955368642745
-3.114308499219883,36.68022526963839,0.04854568129115484
-3.162574025149259,36.77063818365962,0.04914307051100107
-3.2112847192319247,36.8607892034652,0.04975186433754905
-3.260442302541692,36.95066878940074,0.05037220422180927
-3.310048496152381,37.04026740181185,0.05100422970396611
-3.3601050211378087,37.12957550104415,0.05164807801876077
-3.4106135985717922,37.21858354744323,0.052303883676469314
-3.4615759495281484,37.307282001354736,0.0529717780257733
-3.5129937950806953,37.395661323124244,0.053651888762094875
-3.56486885630325,37.483711973097385,0.05434433944559154
-3.6172028542696264,37.571424411619745,0.055049248947602374
-3.6699975100536477,37.65878909903697,0.05576673090477323
-3.723254544729125,37.74579649569465,0.056496893101116503
-3.776975679369881,37.83243706193839,0.057239836849417455
-3.831162635049727,37.9187012581138,0.057995656313110364
-3.8858171328424853,38.00457954456652,0.058764437815269646
-3.9409408938219714,38.09006238164212,0.05954625907327244
-3.996535639062004,38.17514022968624,0.0603411884428144
-4.052603089636397,38.259803549044484,0.06114928407861583
-4.109144966618971,38.34404280006246,0.06197059308253671
-4.166162991083536,38.42784844308576,0.06280515059291114
-4.223658884103919,38.511210938460025,0.06365297885230534
-4.281634366753935,38.594120746530855,0.06451408620543476
-4.340091160107397,38.676568327643864,0.06538846608243824
-4.399030985238121,38.75854414214464,0.06627609591465372
-4.458455563219931,38.84003865037883,0.0671769360318773
-4.5183666151266415,38.921042312692016,0.06809092849129551
-4.578765862032069,39.001545589429824,0.06901799588984865
-4.639655025010029,39.081538940937854,0.06995804011462264
-4.701035825134337,39.16101282756171,0.07091094106717466
-4.76290998347882,39.239957709647044,0.07187655534906673
-4.8252792211172855,39.31836404753942,0.07285471489508755
-4.888145259123556,39.39622230158446,0.07384522559965584
-4.9515098185714415,39.47352293212778,0.07484786589184414
-5.015374620534769,39.550256399515,0.07586238529015459
-5.079741386087352,39.626413164091716,0.07688850293062235
-5.144611836303006,39.70198368620355,0.07792590608701895
-5.2099876922555435,39.776958426196096,0.07897424866268687
-5.275870675018791,39.85132784441497,0.08003314968023408
-5.342262505666564,39.925082401205806,0.08110219178787766
-5.409164905272678,39.99821255691419,0.08218091972696312
-5.476579594910948,40.07070877188574,0.083268838870683
-5.5445082956551905,40.14256150646606,0.08436541373804546
-5.612952728579227,40.213761221000766,0.08547006657033282
-5.6819146147568755,40.284298375835476,0.08657355035371654
-5.751395640265911,40.35416351474663,0.08708761429967346
-5.821395086765156,40.423352913666186,0.08662065049773283
-5.89190832245429,40.49187217824631,0.08603983471138317
-5.962930356094862,40.559727771042745,0.08543437270743098
-6.034456196448429,40.62692615461125,0.08480510739042238
-6.106480852276542,40.69347379150755,0.08415289591417514
-6.178999332340747,40.759377144287384,0.08347860705751052
-6.252006645402611,40.82464267550655,0.08278311866831459
-6.325497800223682,40.88927684772074,0.08206731510731588
-6.399467805565518,40.953286123485746,0.08133208487669538
-6.473911670189659,41.016676965357256,0.08057831819283137
-6.548824402857676,41.07945583589107,0.07980690478799243
-6.6242010123311115,41.14162919764289,0.07901873168472354
-6.700036507371525,41.20320351316851,0.07821468117061196
-6.776325896740467,41.26418524502364,0.07739562879749175
-6.853064189199489,41.32458085576404,0.07656244155951905
-6.930246393510151,41.384396807945464,0.07571597613511544
-7.007867518434006,41.443639564123636,0.0748570772596059
-7.0859225727326,41.5023155868543,0.07398657622273183
-7.164406565167491,41.56043133869324,0.07310528947941522
-7.243314504500234,41.61799328219615,0.07221401733604242
-7.322641399492387,41.67500787991884,0.07131354284355214
-7.402382258905496,41.731481594417005,0.07040463068724774
-7.4825320915011195,41.7874208882464,0.06948802628467499
-7.563085906040802,41.842832223962766,0.06856445493631266
-7.644038711286113,41.897722064121886,0.0676346211164127
-7.725385515998595,41.952096871279466,0.06669920781493721
-7.807121328939805,42.00596310799128,0.06575887605503764
-7.88924115887129,42.05932723681304,0.06481426441738843
-7.971740014554616,42.11219572030053,0.06386598873345437
-8.05461290475133,42.16457502100947,0.06291464180197649
-8.137854838222987,42.21647160149563,0.06196079323355989
-8.22146082373114,42.26789192431472,0.06100498932512586
-8.305425870037334,42.318842452022515,0.06004775306831689
-8.389744985903139,42.369329647174744,0.05908958414374605
-8.474413180090101,42.41935997232718,0.05813095906472318
-8.559425461359774,42.46893989003556,0.05717233130391761
-8.644776838473703,42.51807586285558,0.05621413150468659
-8.730462320193459,42.566774353343064,0.055256767777466964
-8.816476915280584,42.61504182405371,0.054300625947371874
-8.902815632496637,42.66288473754329,0.053346069943243285
-8.989473480603161,42.71030955636751,0.05239344214567505
-9.076445468361722,42.75732274308214,0.051443063812345174
-9.163726604533876,42.80393076024296,0.05049523552340772
-9.251311897881166,42.85014007040568,0.04955023761134201
-9.33919635716515,42.895957136126036,0.04860833067714413
-9.427374991147374,42.941388419959786,0.04766975607719155
-9.515842808589404,42.98644038446268,0.04673473643537386
-9.604594818252796,43.031119492190484,0.04580347617940274
-9.693626028899093,43.075432205698895,0.044876162052830466
-9.782931449289846,43.119384987543704,0.043952963702210385
-9.872506088186617,43.16298430028062,0.043034034162757216
-9.962344954350963,43.20623660646543,0.0421195104679702
-10.052443056544433,43.24914836865386,0.041209514147936895
-10.142795403528577,43.291726049401646,0.04030415180218158
-10.233397004064948,43.33397611126454,0.03940351564089767
-10.324242866915105,43.3759050167983,0.03850768401507973
-10.415328000840605,43.41751922855867,0.037616721954234295
-10.506647414602995,43.45882520910137,0.03673068168326988
-10.598196116963823,43.499829420982174,0.03584960315423504
-10.689969116684662,43.54053832675684,0.03497351453996158
-10.781961422527047,43.580958388981074,0.034102432724801415
-10.874168043252542,43.62109607021065,0.033236363813274133
-10.966583987622696,43.6609578330013,0.03237530358076343
-11.05920426439906,43.70055013990877,0.031519237949730834
-11.152023882343197,43.739879453488825,0.03066814343702187
-11.245037850216656,43.778952236297194,0.029821987582086498
-11.338241176780988,43.81777495088963,0.028980729383993636
-11.431628870797743,43.856354059821875,0.02814431970576362
-11.525195941028489,43.89469602564968,0.02731270167239107
-11.618937396234768,43.93280731092878,0.026485811052718564
-11.712848245178144,43.97069437821495,0.02566357664541943
-11.806923496620154,44.008363690063895,0.024845920606160143
-11.901158159322359,44.04582170903139,0.024032758834242177
-11.995547242046321,44.083074897673164,0.023224001266279087
-12.090085753553591,44.12012971854498,0.022419552220553043
-12.184768702605716,44.156992634202574,0.021619310692603887
-12.279591097964246,44.19367010720169,0.020823170654498936
-12.374547948390752,44.23016860009809,0.02003102133700964
-12.469634262646775,44.266494575447496,0.01924274749284485
-12.564845049493869,44.30265449580566,0.01845822967040727
-12.660175317693586,44.33865482372835,0.017677344458492044
-12.75562007600749,44.374502021771285,0.01689996470994407
-12.851174333197125,44.41020255249023,0.016125959793053802
-12.946833098024053,44.44576287844093,0.01535519579226085
-13.04259137924982,44.48118946217912,0.014587535722340865
-13.138444185635976,44.51648876626054,0.013822839729759851
-13.234386525944087,44.55166725324095,0.013060965284217288
-13.330413408935705,44.586731385676096,0.012301767354458279
-13.426519843372374,44.621687626121734,0.011545098595207135
-13.52270083801565,44.65654243713358,0.010790809495517814
-13.61895140162709,44.691302281267404,0.010038748565461155
-13.715266542968255,44.72597362107895,0.009288762468458191
-13.811641270800688,44.76056291912395,0.008540696174911128
-13.908070593885945,44.79507663795816,0.007794393118434891
-14.004549520985575,44.82952124013733,0.0070496953065988886
-14.101073060861147,44.86390318821721,0.0063064434789125295
-14.197636222274202,44.89822894475353,0.005564477212820229
-14.294234013986296,44.932504972302034,0.0048236350698036105
-14.390861444758977,44.96673773341849,0.004083754691379943
-14.487513523353813,45.00093369065864,0.0033446729425353565
-14.584185258532347,45.0350993065782,0.0026062259996162446
-14.680871659056137,45.06924104373295,0.001868249485207883
-14.777567733686737,45.10336536467863,0.0011305785682260688
-14.87426849118569,45.13747873197099,0.0
-14.970968940314563,45.17158760816574,0.0
-15.06766408983491,45.20569845581866,0.001082253458401501
-15.16434894850828,45.23981773748551,0.001820355574932594
-15.261018525096217,45.273951915722,0.0025589792763679063
-15.357667828360292,45.30810745308389,0.003298289832112441
-15.454291867062048,45.342290812126926,0.0040384522291447905
-15.550885649963046,45.376508455406864,0.004779631013655376
-15.647444185824835,45.41076684547944,0.005521990222723558
-15.74396248340896,45.4450724449004,0.006265693246581477
-15.840435551476993,45.4794317162255,0.007010902705534945
-15.936858398790475,45.51385112201046,0.007757780353032527
-16.033226034110964,45.54833712481105,0.008506486906051625
-16.12953346620001,45.582896187183,0.009257181970324923
-16.225775703819174,45.61753477168209,0.010010023860827767
-16.32194775573,45.65225934086403,0.010765169492087709
-16.418044630694055,45.68707635728458,0.01152277420816961
-16.51406133747288,45.72199228349948,0.012282991659753899
-16.60999288482803,45.75701358206449,0.013045973625415118
-16.705834281521064,45.792146715535345,0.013811869852527924
-16.801580536313537,45.82739814646778,0.014580827901259072
-16.897226657966996,45.86277433741756,0.015352992940516763
-16.992767655242996,45.89828175094044,0.016128507581935035
-17.088198536903096,45.93392684959214,0.016907511677222865
-17.183514311708848,45.96971609592841,0.01769014210984064
-17.27870998842181,46.00565595250502,0.01847653257909074
-17.37378057580351,46.04175288187768,0.01926681339868077
-17.46872108261554,46.07801334660217,0.02006111122213344
-17.563526517619433,46.11444380923422,0.020859548840299027
-17.65819188957674,46.15105073232957,0.021662244892905577
-17.752712207249022,46.18784057844398,0.02246931362098552
-17.847082479397827,46.22481981013319,0.023280864577025853
-17.941297714784714,46.261994889952945,0.024097002336411055
-18.035352922171235,46.299372280458996,0.024917826190971586
-18.12924311031895,46.336958444207085,0.025743429837556293
-18.222963287989394,46.374759843752955,0.0265739010383108
-18.31650846394414,46.41278294165235,0.027409321286435914
-18.409873646944735,46.45103420046104,0.028249765436373732
-18.503053845752728,46.48952008273473,0.029095301351262037
-18.59604406912968,46.5282470510292,0.029945989491165934
-18.688839325837137,46.567221567900184,0.030801882537483546
-18.781434624636663,46.606450095903426,0.031663024968861135
-18.873824974289807,46.645939097594685,0.03252945262571939
-18.96600538355812,46.68569503552969,0.03340119228502855
-19.057970861203152,46.725724372264196,0.034278261189428554
-19.149716415986468,46.76603357035395,0.035160666585296846
-19.24123705666962,46.8066290923547,0.03604840523203036
-19.332527792014147,46.84751740082217,0.03694146292191973
-19.42358363078162,46.88870495831214,0.03783981394557077
-19.514399581733574,46.93019822738033,0.03874342059626507
-19.60497065363159,46.9720036705825,0.03965223262320152
-19.695291855237205,47.0141277504744,0.0405661866894502
-19.785358195311964,47.05657692961175,0.041485205832515984
-19.87516468261743,47.099357670550326,0.04240919887878963
-19.964706325915166,47.14247643584586,0.043338059908054054
-20.053978133966716,47.185939688054106,0.04427166764662557
-20.142975115533634,47.2297538897308,0.04520988491720692
-20.231692279377476,47.2739255034317,0.04615255803835285
-20.320124634259788,47.318460991712534,0.047099516253493914
-20.40826718894213,47.363366817129055,0.04805057114821486
-20.496114952186062,47.408649442237035,0.04900551606173658
-20.583662932753132,47.454315329592184,0.049964125544509144
-20.67090613940488,47.50037094175027,0.05092615475557219
-20.757839580902886,47.54682274126702,0.05189133895000279
-20.844458266008687,47.593677190698195,0.0528593929094082
-20.930757203483836,47.64094075259953,0.053830010444304265
